id,customer_id,amount,issue_date,due_date,status,paid_amount
INV-03966,CUST-0084,3509.63,2025-04-04,2025-05-04,paid,3509.63
INV-03967,CUST-0148,33171.85,2025-02-11,2025-04-12,paid,33171.85
INV-03968,CUST-0128,6697.75,2025-10-04,2025-11-03,paid,6697.75
INV-03969,CUST-0080,17680.26,2025-03-31,2025-05-15,paid,17680.26
INV-03970,CUST-0110,2258.41,2026-01-11,2026-02-10,open,0.0
INV-03971,CUST-0143,549.72,2025-05-01,2025-05-31,paid,549.72
INV-03972,CUST-0087,7775.08,2025-01-30,2025-03-16,paid,7775.08
INV-03973,CUST-0001,5923.69,2025-12-04,2026-01-03,paid,5923.69
INV-03974,CUST-0128,1531.17,2025-03-04,2025-04-03,paid,1531.17
INV-03975,CUST-0069,3612.89,2025-06-22,2025-07-22,paid,3612.89
INV-03976,CUST-0104,5604.09,2025-02-01,2025-03-03,paid,5604.09
INV-03977,CUST-0059,30245.87,2024-10-28,2024-12-12,paid,30245.87
INV-03978,CUST-0049,5468.89,2025-10-04,2025-11-18,paid,5468.89
INV-03979,CUST-0061,4665.43,2025-01-28,2025-02-27,paid,4665.43
INV-03980,CUST-0067,3840.76,2025-07-28,2025-08-27,paid,3840.76
INV-03981,CUST-0020,6061.45,2025-08-31,2025-09-30,paid,6061.45
INV-03982,CUST-0094,30282.84,2025-12-24,2026-02-07,open,0.0
INV-03983,CUST-0124,1491.76,2025-02-07,2025-03-09,paid,1491.76
INV-03984,CUST-0040,5928.67,2025-04-09,2025-05-09,paid,5928.67
INV-03985,CUST-0145,6813.33,2025-05-30,2025-06-29,paid,6813.33
INV-03986,CUST-0130,25768.64,2025-10-25,2025-12-09,paid,25768.64
INV-03987,CUST-0096,33369.39,2025-08-03,2025-09-17,paid,33369.39
INV-03988,CUST-0043,36641.32,2026-01-06,2026-02-20,open,0.0
INV-03989,CUST-0118,5719.93,2025-08-14,2025-09-13,paid,5719.93
INV-03990,CUST-0120,2286.68,2024-11-18,2024-12-18,paid,2286.68
INV-03991,CUST-0021,7442.57,2025-04-26,2025-05-26,paid,7442.57
INV-03992,CUST-0121,3871.49,2025-01-08,2025-02-07,paid,3871.49
INV-03993,CUST-0119,1788.88,2025-05-15,2025-06-14,paid,1788.88
INV-03994,CUST-0078,36385.75,2025-03-03,2025-04-17,paid,36385.75
INV-03995,CUST-0097,21679.35,2025-07-14,2025-08-28,paid,21679.35
INV-03996,CUST-0012,35669.17,2024-11-14,2025-01-13,paid,35669.17
INV-03997,CUST-0070,5354.56,2025-04-17,2025-05-17,paid,5354.56
INV-03998,CUST-0008,6744.38,2025-01-11,2025-02-25,paid,6744.38
INV-03999,CUST-0091,2210.41,2025-05-13,2025-06-12,paid,2210.41
INV-04000,CUST-0036,3244.76,2025-11-12,2025-12-12,overdue,0.0
INV-04001,CUST-0060,4965.75,2025-12-19,2026-01-18,open,0.0
INV-04002,CUST-0016,5590.77,2025-11-25,2025-12-25,paid,5590.77
INV-04003,CUST-0030,66011.48,2024-12-26,2025-02-24,paid,66011.48
INV-04004,CUST-0085,4786.83,2025-06-14,2025-07-14,paid,4786.83
INV-04005,CUST-0058,7841.69,2025-09-26,2025-10-26,paid,7841.69
INV-04006,CUST-0148,83737.15,2025-04-15,2025-06-14,overdue,0.0
INV-04007,CUST-0107,21845.48,2025-01-25,2025-03-11,paid,21845.48
INV-04008,CUST-0044,3734.57,2025-10-22,2025-11-21,paid,3734.57
INV-04009,CUST-0061,2933.35,2025-06-23,2025-07-23,paid,2933.35
INV-04010,CUST-0015,2754.6,2025-06-08,2025-07-08,paid,2754.6
INV-04011,CUST-0080,10097.71,2025-08-14,2025-09-28,paid,10097.71
INV-04012,CUST-0014,7408.08,2025-01-15,2025-02-14,paid,7408.08
INV-04013,CUST-0127,1577.06,2025-03-15,2025-04-14,paid,1577.06
INV-04014,CUST-0058,1973.4,2025-03-03,2025-04-02,paid,1973.4
INV-04015,CUST-0005,2895.99,2025-08-27,2025-09-26,paid,2895.99
INV-04016,CUST-0089,4350.38,2025-10-18,2025-11-17,paid,4350.38
INV-04017,CUST-0064,6486.08,2024-11-18,2024-12-18,paid,6486.08
INV-04018,CUST-0054,11327.6,2025-12-21,2026-02-04,open,0.0
INV-04019,CUST-0026,1840.35,2024-11-09,2024-12-09,paid,1840.35
INV-04020,CUST-0049,33662.61,2025-01-15,2025-03-01,paid,33662.61
INV-04021,CUST-0083,3498.21,2025-12-09,2026-01-08,partial,1939.24
INV-04022,CUST-0092,4507.41,2025-08-02,2025-09-01,paid,4507.41
INV-04023,CUST-0070,1642.34,2025-10-30,2025-11-29,paid,1642.34
INV-04024,CUST-0021,5154.87,2025-03-18,2025-04-17,paid,5154.87
INV-04025,CUST-0083,4330.19,2025-09-18,2025-10-18,paid,4330.19
INV-04026,CUST-0064,7829.4,2024-11-20,2024-12-20,paid,7829.4
INV-04027,CUST-0058,5664.38,2025-01-07,2025-02-06,paid,5664.38
INV-04028,CUST-0121,2998.86,2025-11-20,2025-12-20,overdue,0.0
INV-04029,CUST-0032,3741.82,2025-06-29,2025-07-29,paid,3741.82
INV-04030,CUST-0063,103989.56,2026-01-07,2026-03-08,open,0.0
INV-04031,CUST-0106,104537.59,2025-11-08,2026-01-07,overdue,0.0
INV-04032,CUST-0111,2869.57,2025-09-16,2025-10-16,overdue,0.0
INV-04033,CUST-0019,24153.55,2025-08-08,2025-10-07,paid,24153.55
INV-04034,CUST-0108,20588.74,2025-03-17,2025-05-01,paid,20588.74
INV-04035,CUST-0109,7346.78,2026-01-03,2026-02-02,open,0.0
INV-04036,CUST-0012,111646.07,2025-12-06,2026-02-04,open,0.0
INV-04037,CUST-0025,875.41,2024-11-07,2024-12-07,paid,875.41
INV-04038,CUST-0010,6494.37,2025-08-25,2025-09-24,paid,6494.37
INV-04039,CUST-0063,72300.27,2025-04-06,2025-06-05,paid,72300.27
INV-04040,CUST-0091,7482.23,2025-06-14,2025-07-14,paid,7482.23
INV-04041,CUST-0098,7949.46,2025-07-28,2025-08-27,paid,7949.46
INV-04042,CUST-0004,7619.35,2025-05-15,2025-06-14,paid,7619.35
INV-04043,CUST-0142,28563.03,2025-11-19,2026-01-03,paid,28563.03
INV-04044,CUST-0108,5620.99,2025-08-24,2025-10-08,paid,5620.99
INV-04045,CUST-0008,12768.08,2025-04-17,2025-06-01,paid,12768.08
INV-04046,CUST-0146,1274.3,2025-07-09,2025-08-08,paid,1274.3
INV-04047,CUST-0021,3406.46,2025-09-04,2025-10-04,paid,3406.46
INV-04048,CUST-0116,26837.81,2025-07-09,2025-09-07,paid,26837.81
INV-04049,CUST-0022,15651.27,2025-06-12,2025-07-27,paid,15651.27
INV-04050,CUST-0078,37414.49,2025-09-10,2025-10-25,paid,37414.49
INV-04051,CUST-0113,4914.28,2025-09-30,2025-10-30,paid,4914.28
INV-04052,CUST-0110,6188.16,2025-07-30,2025-08-29,paid,6188.16
INV-04053,CUST-0124,2314.66,2024-12-05,2025-01-04,paid,2314.66
INV-04054,CUST-0042,3617.63,2024-11-12,2024-12-12,paid,3617.63
INV-04055,CUST-0004,1276.22,2024-11-05,2024-12-05,paid,1276.22
INV-04056,CUST-0015,2718.41,2025-07-24,2025-08-23,paid,2718.41
INV-04057,CUST-0010,4726.89,2025-02-09,2025-03-11,paid,4726.89
INV-04058,CUST-0061,4325.01,2025-04-24,2025-05-24,paid,4325.01
INV-04059,CUST-0004,6487.5,2025-10-04,2025-11-03,paid,6487.5
INV-04060,CUST-0149,2682.87,2025-12-06,2026-01-05,paid,2682.87
INV-04061,CUST-0058,4187.89,2026-01-06,2026-02-05,open,0.0
INV-04062,CUST-0145,3595.82,2025-02-20,2025-03-22,paid,3595.82
INV-04063,CUST-0132,69653.08,2025-03-04,2025-05-03,paid,69653.08
INV-04064,CUST-0040,6334.92,2025-05-29,2025-06-28,paid,6334.92
INV-04065,CUST-0064,1472.29,2025-12-27,2026-01-26,open,0.0
INV-04066,CUST-0120,6898.37,2025-05-29,2025-06-28,paid,6898.37
INV-04067,CUST-0095,4728.97,2025-04-25,2025-05-25,overdue,0.0
INV-04068,CUST-0004,1020.87,2025-07-27,2025-08-26,paid,1020.87
INV-04069,CUST-0030,37969.28,2024-11-06,2025-01-05,paid,37969.28
INV-04070,CUST-0009,4676.55,2025-03-23,2025-04-22,paid,4676.55
INV-04071,CUST-0122,5086.24,2025-06-29,2025-07-29,paid,5086.24
INV-04072,CUST-0004,1700.53,2025-11-02,2025-12-02,paid,1700.53
INV-04073,CUST-0138,6772.94,2025-04-12,2025-05-12,paid,6772.94
INV-04074,CUST-0094,12922.73,2025-12-25,2026-02-08,open,0.0
INV-04075,CUST-0029,736.75,2025-04-18,2025-05-18,paid,736.75
INV-04076,CUST-0064,4803.15,2025-02-07,2025-03-09,paid,4803.15
INV-04077,CUST-0024,22547.62,2024-10-25,2024-12-09,overdue,0.0
INV-04078,CUST-0097,28678.95,2025-02-13,2025-03-30,paid,28678.95
INV-04079,CUST-0144,86908.07,2025-04-08,2025-06-07,paid,86908.07
INV-04080,CUST-0051,1023.2,2024-12-25,2025-01-24,paid,1023.2
INV-04081,CUST-0003,37257.04,2025-07-24,2025-09-07,paid,37257.04
INV-04082,CUST-0001,2838.64,2025-08-10,2025-09-09,paid,2838.64
INV-04083,CUST-0071,24776.64,2024-12-06,2025-02-04,paid,24776.64
INV-04084,CUST-0135,1019.07,2025-09-29,2025-10-29,paid,1019.07
INV-04085,CUST-0100,2860.27,2025-08-29,2025-09-28,paid,2860.27
INV-04086,CUST-0069,909.89,2024-12-07,2025-01-06,paid,909.89
INV-04087,CUST-0116,45827.12,2025-09-02,2025-11-01,paid,45827.12
INV-04088,CUST-0059,26296.05,2025-09-11,2025-10-26,paid,26296.05
INV-04089,CUST-0074,11503.77,2025-12-01,2026-01-15,open,0.0
INV-04090,CUST-0058,3699.7,2025-10-22,2025-11-21,paid,3699.7
INV-04091,CUST-0143,3107.62,2025-12-23,2026-01-22,open,0.0
INV-04092,CUST-0010,700.72,2025-12-05,2026-01-04,paid,700.72
INV-04093,CUST-0105,1209.66,2024-12-09,2025-01-08,paid,1209.66
INV-04094,CUST-0113,7629.37,2025-08-20,2025-09-19,paid,7629.37
INV-04095,CUST-0097,27245.22,2024-12-15,2025-01-29,paid,27245.22
INV-04096,CUST-0004,2348.42,2025-02-17,2025-03-19,paid,2348.42
INV-04097,CUST-0117,4014.01,2024-12-03,2025-01-02,paid,4014.01
INV-04098,CUST-0124,4805.92,2025-08-08,2025-09-07,paid,4805.92
INV-04099,CUST-0010,4458.54,2025-06-02,2025-07-02,paid,4458.54
INV-04100,CUST-0014,2585.24,2025-12-28,2026-01-27,disputed,0.0
INV-04101,CUST-0024,15031.49,2025-08-31,2025-10-15,overdue,0.0
INV-04102,CUST-0059,13165.27,2025-09-19,2025-11-03,paid,13165.27
INV-04103,CUST-0105,7442.13,2025-01-21,2025-02-20,paid,7442.13
INV-04104,CUST-0007,12389.06,2024-11-22,2025-01-06,paid,12389.06
INV-04105,CUST-0015,5128.92,2025-08-09,2025-09-08,paid,5128.92
INV-04106,CUST-0099,1337.51,2025-01-13,2025-02-12,paid,1337.51
INV-04107,CUST-0061,7958.37,2025-11-23,2025-12-23,paid,7958.37
INV-04108,CUST-0070,4214.82,2025-05-01,2025-05-31,paid,4214.82
INV-04109,CUST-0090,4445.39,2024-11-08,2024-12-08,paid,4445.39
INV-04110,CUST-0142,28232.35,2025-05-28,2025-07-12,paid,28232.35
INV-04111,CUST-0062,77650.69,2025-08-28,2025-10-27,paid,77650.69
INV-04112,CUST-0009,543.98,2025-06-09,2025-07-09,paid,543.98
INV-04113,CUST-0059,16180.05,2024-11-19,2025-01-03,paid,16180.05
INV-04114,CUST-0101,6586.0,2025-01-23,2025-02-22,paid,6586.0
INV-04115,CUST-0068,2766.95,2025-06-28,2025-07-28,paid,2766.95
INV-04116,CUST-0076,7828.85,2025-02-10,2025-03-12,paid,7828.85
INV-04117,CUST-0060,5880.1,2025-03-15,2025-04-14,paid,5880.1
INV-04118,CUST-0150,3215.87,2025-10-30,2025-11-29,partial,681.53
INV-04119,CUST-0100,553.16,2025-12-19,2026-01-18,open,0.0
INV-04120,CUST-0015,6634.82,2025-12-04,2026-01-03,paid,6634.82
INV-04121,CUST-0118,4713.86,2025-10-09,2025-11-08,paid,4713.86
INV-04122,CUST-0023,2232.41,2024-11-04,2024-12-04,paid,2232.41
INV-04123,CUST-0050,34879.31,2025-04-19,2025-06-03,paid,34879.31
INV-04124,CUST-0144,60487.9,2024-11-05,2025-01-04,paid,60487.9
INV-04125,CUST-0016,5489.83,2025-09-02,2025-10-02,overdue,0.0
INV-04126,CUST-0106,110104.47,2024-11-03,2025-01-02,paid,110104.47
INV-04127,CUST-0036,7908.69,2025-11-12,2025-12-12,paid,7908.69
INV-04128,CUST-0021,5954.26,2025-04-21,2025-05-21,paid,5954.26
INV-04129,CUST-0017,27039.26,2025-02-23,2025-04-09,paid,27039.26
INV-04130,CUST-0030,82779.14,2025-01-27,2025-03-28,paid,82779.14
INV-04131,CUST-0017,34666.58,2025-06-18,2025-08-02,paid,34666.58
INV-04132,CUST-0018,25004.78,2025-01-15,2025-03-01,paid,25004.78
INV-04133,CUST-0137,35992.89,2025-10-31,2025-12-15,paid,35992.89
INV-04134,CUST-0062,78317.34,2025-05-24,2025-07-23,paid,78317.34
INV-04135,CUST-0043,15955.75,2025-10-12,2025-11-26,paid,15955.75
INV-04136,CUST-0064,7413.46,2024-12-01,2024-12-31,paid,7413.46
INV-04137,CUST-0112,1347.24,2025-05-01,2025-05-31,paid,1347.24
INV-04138,CUST-0134,16216.61,2026-01-03,2026-02-17,open,0.0
INV-04139,CUST-0086,90248.05,2025-08-06,2025-10-05,paid,90248.05
INV-04140,CUST-0043,21851.86,2024-12-12,2025-01-26,paid,21851.86
INV-04141,CUST-0092,1234.77,2025-03-26,2025-04-25,paid,1234.77
INV-04142,CUST-0044,3593.42,2025-11-17,2025-12-17,overdue,0.0
INV-04143,CUST-0056,1926.96,2025-11-02,2025-12-02,overdue,0.0
INV-04144,CUST-0089,5144.21,2025-02-13,2025-03-15,paid,5144.21
INV-04145,CUST-0117,4784.38,2024-12-04,2025-01-03,paid,4784.38
INV-04146,CUST-0018,38658.47,2025-04-02,2025-05-17,paid,38658.47
INV-04147,CUST-0022,7253.67,2025-12-09,2026-01-23,open,0.0
INV-04148,CUST-0004,5828.63,2025-09-26,2025-10-26,overdue,0.0
INV-04149,CUST-0111,1275.58,2025-11-23,2025-12-23,paid,1275.58
INV-04150,CUST-0004,822.21,2025-04-12,2025-05-12,paid,822.21
INV-04151,CUST-0131,34615.29,2025-01-22,2025-03-23,paid,34615.29
INV-04152,CUST-0058,6983.71,2024-11-12,2024-12-12,paid,6983.71
INV-04153,CUST-0134,12095.3,2025-04-22,2025-06-06,overdue,0.0
INV-04154,CUST-0039,20266.94,2025-10-13,2025-12-12,paid,20266.94
INV-04155,CUST-0006,2711.95,2025-04-09,2025-05-09,paid,2711.95
INV-04156,CUST-0126,5736.4,2025-03-08,2025-04-07,paid,5736.4
INV-04157,CUST-0017,26864.7,2025-10-27,2025-12-11,paid,26864.7
INV-04158,CUST-0094,6132.64,2025-12-05,2026-01-19,open,0.0
INV-04159,CUST-0138,2419.5,2024-12-18,2025-01-17,paid,2419.5
INV-04160,CUST-0108,39861.14,2026-01-10,2026-02-24,open,0.0
INV-04161,CUST-0083,1651.56,2025-12-27,2026-01-26,open,0.0
INV-04162,CUST-0070,1567.59,2025-01-31,2025-03-02,paid,1567.59
INV-04163,CUST-0085,2035.34,2024-11-28,2024-12-28,paid,2035.34
INV-04164,CUST-0107,18873.83,2025-01-17,2025-03-03,paid,18873.83
INV-04165,CUST-0099,4686.14,2024-11-13,2024-12-13,paid,4686.14
INV-04166,CUST-0072,26427.76,2025-09-08,2025-11-07,paid,26427.76
INV-04167,CUST-0149,532.13,2025-05-23,2025-06-22,paid,532.13
INV-04168,CUST-0085,5419.16,2025-01-07,2025-02-06,paid,5419.16
INV-04169,CUST-0106,89329.78,2024-11-16,2025-01-15,paid,89329.78
INV-04170,CUST-0005,5073.8,2025-02-15,2025-03-17,paid,5073.8
INV-04171,CUST-0107,30578.28,2025-11-26,2026-01-10,paid,30578.28
INV-04172,CUST-0063,36264.47,2025-01-24,2025-03-25,paid,36264.47
INV-04173,CUST-0141,39443.71,2025-10-09,2025-11-23,partial,21682.93
INV-04174,CUST-0128,1807.68,2025-06-22,2025-07-22,paid,1807.68
INV-04175,CUST-0094,32005.59,2025-12-23,2026-02-06,open,0.0
INV-04176,CUST-0084,4299.07,2025-08-05,2025-09-04,paid,4299.07
INV-04177,CUST-0140,23840.6,2025-04-08,2025-05-23,paid,23840.6
INV-04178,CUST-0061,2410.45,2026-01-05,2026-02-04,open,0.0
INV-04179,CUST-0137,22762.46,2024-12-03,2025-01-17,paid,22762.46
INV-04180,CUST-0080,36538.2,2024-11-18,2025-01-02,paid,36538.2
INV-04181,CUST-0076,5981.28,2025-02-11,2025-03-13,paid,5981.28
INV-04182,CUST-0114,3836.88,2025-08-04,2025-09-03,paid,3836.88
INV-04183,CUST-0115,6481.11,2025-03-18,2025-04-17,paid,6481.11
INV-04184,CUST-0114,2375.86,2024-10-25,2024-11-24,paid,2375.86
INV-04185,CUST-0100,4621.19,2026-01-15,2026-02-14,open,0.0
INV-04186,CUST-0119,6484.94,2025-12-27,2026-01-26,open,0.0
INV-04187,CUST-0043,9070.0,2025-10-15,2025-11-29,paid,9070.0
INV-04188,CUST-0132,47229.46,2025-10-07,2025-12-06,paid,47229.46
INV-04189,CUST-0130,25221.85,2025-02-24,2025-04-10,paid,25221.85
INV-04190,CUST-0072,110250.39,2025-06-30,2025-08-29,paid,110250.39
INV-04191,CUST-0147,95510.14,2025-03-12,2025-05-11,paid,95510.14
INV-04192,CUST-0085,3454.6,2025-01-24,2025-02-23,paid,3454.6
INV-04193,CUST-0125,23935.11,2024-12-28,2025-02-11,overdue,0.0
INV-04194,CUST-0132,71252.95,2025-06-26,2025-08-25,overdue,0.0
INV-04195,CUST-0120,5725.07,2025-06-27,2025-07-27,paid,5725.07
INV-04196,CUST-0128,2634.25,2025-03-21,2025-04-20,paid,2634.25
INV-04197,CUST-0077,2575.2,2024-12-11,2025-01-10,paid,2575.2
INV-04198,CUST-0029,7722.58,2024-11-06,2024-12-06,paid,7722.58
INV-04199,CUST-0110,3392.01,2025-11-07,2025-12-07,paid,3392.01
INV-04200,CUST-0091,1318.44,2025-03-31,2025-04-30,paid,1318.44
INV-04201,CUST-0132,112090.16,2025-09-30,2025-11-29,partial,67947.65
INV-04202,CUST-0147,56387.43,2025-06-10,2025-08-09,paid,56387.43
INV-04203,CUST-0128,3624.8,2025-07-31,2025-08-30,paid,3624.8
INV-04204,CUST-0056,5578.93,2025-08-12,2025-09-11,paid,5578.93
INV-04205,CUST-0026,5650.31,2024-11-29,2024-12-29,paid,5650.31
INV-04206,CUST-0007,26924.63,2025-02-21,2025-04-07,paid,26924.63
INV-04207,CUST-0041,1930.61,2025-10-31,2025-11-30,paid,1930.61
INV-04208,CUST-0149,5030.11,2025-03-21,2025-04-20,paid,5030.11
INV-04209,CUST-0012,38728.7,2025-01-08,2025-03-09,paid,38728.7
INV-04210,CUST-0118,2851.71,2025-09-16,2025-10-16,paid,2851.71
INV-04211,CUST-0116,46248.17,2025-10-28,2025-12-27,paid,46248.17
INV-04212,CUST-0020,3679.11,2025-08-19,2025-09-18,paid,3679.11
INV-04213,CUST-0095,5711.46,2025-07-23,2025-08-22,paid,5711.46
INV-04214,CUST-0121,1052.32,2025-09-09,2025-10-09,paid,1052.32
INV-04215,CUST-0093,2555.71,2025-04-02,2025-05-02,paid,2555.71
INV-04216,CUST-0024,10161.62,2025-02-24,2025-04-10,overdue,0.0
INV-04217,CUST-0113,3539.16,2025-01-04,2025-02-03,paid,3539.16
INV-04218,CUST-0007,18517.12,2025-07-13,2025-08-27,paid,18517.12
INV-04219,CUST-0002,57097.84,2025-09-06,2025-11-05,paid,57097.84
INV-04220,CUST-0055,2996.23,2025-01-19,2025-02-18,paid,2996.23
INV-04221,CUST-0080,12573.56,2024-12-05,2025-01-19,paid,12573.56
INV-04222,CUST-0016,5587.81,2025-09-03,2025-10-03,paid,5587.81
INV-04223,CUST-0063,76556.51,2025-06-25,2025-08-24,overdue,0.0
INV-04224,CUST-0048,1878.21,2025-01-29,2025-02-28,paid,1878.21
INV-04225,CUST-0006,1281.38,2025-06-24,2025-07-24,partial,474.6
INV-04226,CUST-0010,2054.05,2025-12-18,2026-01-17,open,0.0
INV-04227,CUST-0080,6160.76,2025-03-08,2025-04-22,paid,6160.76
INV-04228,CUST-0019,84905.34,2025-04-08,2025-06-07,paid,84905.34
INV-04229,CUST-0019,79626.87,2025-01-01,2025-03-02,paid,79626.87
INV-04230,CUST-0087,5871.17,2025-09-23,2025-11-07,paid,5871.17
INV-04231,CUST-0015,1444.43,2025-04-04,2025-05-04,paid,1444.43
INV-04232,CUST-0014,2645.54,2025-08-07,2025-09-06,paid,2645.54
INV-04233,CUST-0114,1748.86,2024-12-07,2025-01-06,paid,1748.86
INV-04234,CUST-0133,5702.76,2024-11-16,2024-12-16,paid,5702.76
INV-04235,CUST-0014,2440.15,2025-08-19,2025-09-18,paid,2440.15
INV-04236,CUST-0126,598.56,2025-06-20,2025-07-20,paid,598.56
INV-04237,CUST-0110,7631.06,2024-11-16,2024-12-16,paid,7631.06
INV-04238,CUST-0093,2131.39,2025-05-24,2025-06-23,paid,2131.39
INV-04239,CUST-0141,14130.49,2025-04-16,2025-05-31,paid,14130.49
INV-04240,CUST-0120,6315.77,2025-05-26,2025-06-25,paid,6315.77
INV-04241,CUST-0132,80666.37,2025-05-04,2025-07-03,paid,80666.37
INV-04242,CUST-0035,6474.87,2025-04-28,2025-05-28,paid,6474.87
INV-04243,CUST-0097,9183.42,2025-09-06,2025-10-21,paid,9183.42
INV-04244,CUST-0109,3010.17,2025-12-29,2026-01-28,open,0.0
INV-04245,CUST-0139,579.31,2025-04-27,2025-05-27,paid,579.31
INV-04246,CUST-0121,4829.21,2024-10-27,2024-11-26,paid,4829.21
INV-04247,CUST-0135,7231.75,2025-10-10,2025-11-09,paid,7231.75
INV-04248,CUST-0061,5541.89,2025-07-08,2025-08-07,paid,5541.89
INV-04249,CUST-0022,26137.56,2025-03-26,2025-05-10,paid,26137.56
INV-04250,CUST-0031,508.81,2025-05-19,2025-06-18,paid,508.81
INV-04251,CUST-0027,1779.13,2025-07-12,2025-08-11,paid,1779.13
INV-04252,CUST-0015,2195.67,2025-08-23,2025-09-22,paid,2195.67
INV-04253,CUST-0114,3344.8,2025-03-16,2025-04-15,paid,3344.8
INV-04254,CUST-0018,6224.57,2025-11-30,2026-01-14,overdue,0.0
INV-04255,CUST-0014,1296.01,2024-11-24,2024-12-24,paid,1296.01
INV-04256,CUST-0090,2667.95,2025-02-09,2025-03-11,overdue,0.0
INV-04257,CUST-0045,1114.31,2025-12-30,2026-01-29,open,0.0
INV-04258,CUST-0094,32669.46,2025-03-02,2025-04-16,paid,32669.46
INV-04259,CUST-0086,43006.82,2025-02-22,2025-04-23,paid,43006.82
INV-04260,CUST-0043,10297.18,2025-07-22,2025-09-05,paid,10297.18
INV-04261,CUST-0067,5363.35,2025-02-07,2025-03-09,paid,5363.35
INV-04262,CUST-0113,795.12,2025-08-19,2025-09-18,paid,795.12
INV-04263,CUST-0049,21050.51,2025-09-15,2025-10-30,paid,21050.51
INV-04264,CUST-0102,25070.0,2025-01-01,2025-02-15,paid,25070.0
INV-04265,CUST-0030,87605.96,2024-12-31,2025-03-01,paid,87605.96
INV-04266,CUST-0023,6467.86,2024-11-28,2024-12-28,paid,6467.86
INV-04267,CUST-0134,26538.19,2025-08-16,2025-09-30,overdue,0.0
INV-04268,CUST-0087,19026.87,2025-05-03,2025-06-17,paid,19026.87
INV-04269,CUST-0066,16574.54,2025-09-02,2025-10-17,paid,16574.54
INV-04270,CUST-0063,34535.71,2025-08-06,2025-10-05,paid,34535.71
INV-04271,CUST-0030,89147.44,2025-11-30,2026-01-29,open,0.0
INV-04272,CUST-0019,45028.53,2025-04-17,2025-06-16,paid,45028.53
INV-04273,CUST-0083,2167.79,2025-03-16,2025-04-15,paid,2167.79
INV-04274,CUST-0054,33655.7,2025-12-20,2026-02-03,open,0.0
INV-04275,CUST-0051,2562.49,2025-02-16,2025-03-18,paid,2562.49
INV-04276,CUST-0108,10420.21,2025-09-02,2025-10-17,overdue,0.0
INV-04277,CUST-0003,34804.68,2025-07-28,2025-09-11,paid,34804.68
INV-04278,CUST-0124,4610.46,2024-12-06,2025-01-05,paid,4610.46
INV-04279,CUST-0073,39011.0,2025-05-20,2025-07-04,paid,39011.0
INV-04280,CUST-0045,2359.3,2025-03-23,2025-04-22,paid,2359.3
INV-04281,CUST-0065,21605.39,2025-01-31,2025-03-17,paid,21605.39
INV-04282,CUST-0087,6659.68,2025-04-16,2025-05-31,paid,6659.68
INV-04283,CUST-0047,20610.5,2025-06-13,2025-07-28,paid,20610.5
INV-04284,CUST-0139,3957.68,2025-04-22,2025-05-22,paid,3957.68
INV-04285,CUST-0067,6188.69,2025-05-29,2025-06-28,overdue,0.0
INV-04286,CUST-0149,7877.91,2025-01-26,2025-02-25,paid,7877.91
INV-04287,CUST-0085,3762.23,2025-03-13,2025-04-12,paid,3762.23
INV-04288,CUST-0064,5021.08,2025-04-26,2025-05-26,paid,5021.08
INV-04289,CUST-0136,6407.19,2025-08-22,2025-09-21,paid,6407.19
INV-04290,CUST-0018,19335.63,2025-07-15,2025-08-29,paid,19335.63
INV-04291,CUST-0062,109625.81,2024-10-28,2024-12-27,paid,109625.81
INV-04292,CUST-0133,6997.92,2025-12-31,2026-01-30,open,0.0
INV-04293,CUST-0097,9596.19,2025-12-29,2026-02-12,open,0.0
INV-04294,CUST-0014,6777.48,2025-09-28,2025-10-28,paid,6777.48
INV-04295,CUST-0126,4526.72,2025-12-12,2026-01-11,paid,4526.72
INV-04296,CUST-0049,7191.95,2024-10-31,2024-12-15,paid,7191.95
INV-04297,CUST-0140,5501.77,2025-01-23,2025-03-09,paid,5501.77
INV-04298,CUST-0102,7715.1,2025-06-16,2025-07-31,paid,7715.1
INV-04299,CUST-0131,71359.94,2025-07-30,2025-09-28,paid,71359.94
INV-04300,CUST-0008,26996.76,2025-10-23,2025-12-07,paid,26996.76
INV-04301,CUST-0020,7361.53,2025-10-20,2025-11-19,paid,7361.53
INV-04302,CUST-0070,4919.99,2025-06-30,2025-07-30,paid,4919.99
INV-04303,CUST-0138,7179.21,2025-05-04,2025-06-03,paid,7179.21
INV-04304,CUST-0040,2319.04,2025-12-24,2026-01-23,open,0.0
INV-04305,CUST-0043,26591.28,2024-11-24,2025-01-08,paid,26591.28
INV-04306,CUST-0054,10576.97,2024-12-30,2025-02-13,paid,10576.97
INV-04307,CUST-0076,6407.36,2025-11-12,2025-12-12,paid,6407.36
INV-04308,CUST-0087,21491.94,2025-10-12,2025-11-26,paid,21491.94
INV-04309,CUST-0063,20629.22,2025-10-31,2025-12-30,overdue,0.0
INV-04310,CUST-0021,554.4,2024-12-31,2025-01-30,paid,554.4
INV-04311,CUST-0069,5249.72,2025-02-23,2025-03-25,paid,5249.72
INV-04312,CUST-0063,109070.75,2025-07-24,2025-09-22,overdue,0.0
INV-04313,CUST-0116,84431.67,2025-05-05,2025-07-04,paid,84431.67
INV-04314,CUST-0150,2137.43,2025-05-20,2025-06-19,paid,2137.43
INV-04315,CUST-0033,4630.63,2025-10-20,2025-11-19,paid,4630.63
INV-04316,CUST-0066,31715.58,2025-12-25,2026-02-08,open,0.0
